1399,bring down,"~을 내리다, 인하하다; 떨어뜨리다"
1400,lay out,"설계하다; 펼치다, 진열하다"
[ IC 어휘완성 프로그램 ],,[ DAY 71 ]
No,Word,Meaning
1401,stabilize,"안정되다, 안정시키다"
1402,include,포함하다
1403,manage,"경영하다, 관리하다; 간신히 ~하다"
1404,reward,"보상, 포상; 보상금, 사례금; 보상하다"
1405,adorn,"꾸미다, 장식하다"
1406,coherent,"논리적인, 일관성 있는"
1407,curve,"굴곡, 커브; 곡선; (곡선 형태로) 구부러지다, 구부리다"
1408,advise,"조언하다, 충고하다; 알려주다, 통지하다"
1409,gratitude,"고마움, 감사, 감사하는 마음"
1410,pray,"기도하다, 빌다; 간절히 바라다"
1411,astray,"길을 잃고, 옳은 길에서 벗어나"
1412,defeat,"패배; 타도, 타파; 패배시키다, 무찌르다; 좌절시키다"
1413,beneficent,"선행[자선]을 하는, 인정 많은"
1414,exploit,"(부당하게) 이용하다, 착취하다; (자원 등을) 개발하다; 위업, 공적"
1415,contagious,"전염되는, 전염성의; 전염병에 걸린"
1416,instructive,"교육적인, 유익한"
1417,sufficient,충분한
1418,sue,"고소하다, 소송을 제기하다"
1419,make up for,"만회하다, 보충하다"
1420,keep out,~을 안에 들이지 않다
[ IC 어휘완성 프로그램 ],,[ DAY 72 ]
No,Word,Meaning
1421,fluctuate,"(가격, 양 등이) 변동하다, 오르내리다"
1422,justify,"정당화하다, (언행 등을) 옳다고 하다"
1423,reduce,"(크기, 양 등을) 줄이다, 축소하다"
1424,award,수여하다; 상; 수여
1425,term,용어; 기간; 학기; 조건
1426,instruction,"설명(서); 지시; 가르침, 교육"
1427,carve,"조각하다, 깎아 만들다; 새기다; (고기를) 썰다"
1428,craft,"(수)공예; 보트, 배; 기교, 기술; 정교하게 만들다"
1429,intense,"극심한, 강렬한; 치열한; 열정적인, 진지한"
1430,prey,"먹이; 희생(물); 잡아먹다, 희생물로 삼다"
1431,derive,"얻다; 기인하다, 유래하다"
1432,erupt,"일어나다, 발발하다; 분출하다, 폭발하다; (감정을) 터뜨리다"
1433,beneficial,"유익한, 이로운"
1434,tremble,"떨리다, 떨다; 흔들리다, 진동하다"
1435,sterile,"살균한; 불임의; 불모의, 척박한"
1436,destructive,"해로운, 파괴적인"
1437,brutal,"잔혹한, 악랄한, 잔인할 정도의"
1438,warfare,"전쟁, 전투, 교전; 무력 충돌, 싸움"
1439,use up,"~을 다 써버리다, 소모하다"
1440,hand out,"~을 나누어주다, 배포하다"
[ IC 어휘완성 프로그램 ],,[ DAY 73 ]
No,Word,Meaning
1441,vacation,방학; 휴가; 휴가를 보내다
1442,require,"필요로 하다; (법, 규칙 등으로) 요구하다"
1443,alter,"변하다, 바꾸다; (옷을) 고치다"
1444,narrow,"좁은; (범위가) 제한된; 좁아지다, 좁히다"
1445,belong,"(~에) 속하다, (~에) 소속되다"
1446,voluntary,자원봉사의; 자발적인
1447,marble,대리석; 구슬
1448,debilitate,(심신을) 쇠약하게 하다; (조직 등을) 약화시키다
1449,catastrophe,"재앙, 참사"
1450,industrial,"산업의, 공업의; 공업용의"
1451,descend,"내려오다, 내려가다, 하강하다; (어둠이) 내려앉다"
1452,civilize,"문명화하다, 개화시키다; 세련되게 하다"
1453,desirous,"바라는, 원하는, 소망하는"
1454,meaningful,"의미 있는, 유의미한"
1455,correlation,"연관성, 상관관계"
1456,scarce,"부족한, 드문"
1457,condense,"(기체가) 응결되다, 응결시키다; 농축되다, 농축시키다; 요약하다"
1458,inward,"마음속의; 안쪽으로 향한; 마음속으로; 안쪽으로, 내부로"
1459,sum up,요약하다
1460,grow out of,~에서 생겨나다; ~이 작아지다
[ IC 어휘완성 프로그램 ],,[ DAY 74 ]
No,Word,Meaning
1461,vocation,"천직, 소명; 소명 의식, 사명감"
1462,prohibit,"금지하다, ~하지 못하게 하다"
1463,escape,"달아나다, 탈출하다; 벗어나다; 탈출; 도피; 누출"
1464,broad,"(폭이) 넓은; 광범위한; 일반적인, 대략적인"
1465,protest,"항의하다, 이의를 제기하다; 항의, 반대, 시위"
1466,review,검토하다; 비평하다; 복습하다; 검토; 비평; 복습
1467,marvel,"경이로워하다, 경탄하다; 경이(로운 사람[것])"
1468,edible,"먹을 수 있는, 식용의"
1469,linguistic,언어의; 언어학의
1470,industrious,"근면한, 부지런한"
1471,longevity,"수명, 생명; 장수"
1472,infinite,"무한한, 한계가 없는; 막대한, 매우 큰"
1473,desirable,"바람직한, 가치 있는"
1474,narrative,"이야기, 서술; 이야기의, 서술적인"
1475,circular,"원형의, 둥근; 순환하는"
1476,abundant,풍부한
1477,artificial,"인공의, 인조의; 인위적인; 거짓된, 꾸민"
1478,magnificent,"무척 아름다운, 감명 깊은, 훌륭한"
1479,look up,"~을 찾다, 조사하다"
1480,give out,"~을 배포하다; (소리·빛을) 내다, 발산하다"
[ IC 어휘완성 프로그램 ],,[ DAY 75 ]
No,Word,Meaning
1481,frugal,절약하는; (식사가) 소박한
1482,overall,"전체의, 전반적인; 전반적으로, 종합적으로"
1483,reservoir,"저수지, 급수장; 축적, 비축, 저장"
1484,adversity,"역경, 고난, 불운"
1485,deserve,"~할 가치가 있다, ~을 받을 만하다"
1486,bother,"괴롭히다, 귀찮게 하다; 신경 쓰다, 애를 쓰다"
1487,stun,놀라게 하다; 기절시키다
1488,criterion,"표준, 기준, 척도"
1489,brief,"짧은, 잠깐의; 간결한; 알려주다, 보고하다"
1490,craving,"갈망, 열망"
1491,toll,통행료; 사상자 수
1492,reproduce,"번식하다; 복사하다; 재생하다, 다시 만들어 내다"
1493,conquer,"정복하다, 극복하다; (적을) 이기다, 물리치다"
1494,temperament,"기질, 성품"
1495,nominate,지명하다; 임명하다
1496,impose,"(세금, 의무 등을) 지우다, 부과하다; 강요하다"
1497,futile,"쓸데없는, 헛된, 소용없는"
1498,mob,"군중, 무리, 떼; 떼 지어 공격하다; 떼 지어 몰려들다"
1499,warm up,준비운동을 하다
1500,make out,작성하다; 이해하다
[ IC 어휘완성 프로그램 ],,[ DAY 76 ]
No,Word,Meaning
1501,govern,"통치하다, 지배하다; 통제하다, 좌우하다"
1502,summarize,"요약하다, 간추리다"
1503,embarrassed,"당황스러운, 창피한, 쑥스러운"
1504,sarcastic,"빈정대는, 비꼬는"
1505,injure,"다치게 하다, 상처를 입히다"
1506,relax,"휴식을 취하다; 안심하다, 진정하다; (규칙을) 완화하다"
1507,victim,"희생자, 피해자; 희생물, 희생양"
1508,habitat,서식지
1509,preconceived,"사전에 형성된, 선입견의"
1510,barbarous,"미개한, 야만스러운; 잔혹한, 악랄한"
1511,norm,"표준, 일반적인 것; 규범"
1512,turmoil,"혼란, 소란"
1513,decay,"부패, 부식; 쇠퇴; 부패하다, 썩다; 쇠퇴하다"
1514,immense,"거대한, 어마어마하게 큰"
1515,accuse,"고발[고소]하다, 기소하다; 비난하다"
1516,exemplary,"모범적인, 본이 되는"
1517,bewildered,"당황한, 당혹스러운"
1518,bump,"부딪치다; 덜컹거리며 가다; 쿵 하고 부딪힘, 쿵 소리; (도로 등의) 턱, 융기"
1519,take up,~을 시작하다
1520,figure out,이해하다; 계산하다
[ IC 어휘완성 프로그램 ],,[ DAY 77 ]
No,Word,Meaning
1521,exotic,"외국의, 이국적인"
1522,underneath,"(~의 바로) 밑에, 아래에; 아래에; 밑면"
1523,congratulate,"축하하다; 기뻐하다, 자랑스러워하다"
1524,wrinkle,"(피부, 옷의) 주름; 주름지다, 주름지게 하다"
1525,appreciate,"감사하다; 이해하다, 인식하다; 진가를 알아보다, 인정하다"
1526,average,평균의; 보통의; 평균; 평균적으로 ~이다
1527,spectacle,"(인상적인) 장관, 광경; 구경거리, 행사"
1528,reject,"거절하다, 거부하다"
1529,astronomy,천문학
1530,cultivate,"경작하다, 일구다; 재배하다; (재능 등을) 양성하다"
1531,terrific,"아주 멋진, 훌륭한; (양 등이) 엄청난"
1532,satirical,"풍자적인, 비꼬는"
1533,enterprise,"기업(체), 회사; 사업"
1534,distinct,"뚜렷이 다른, 별개의; 뚜렷한, 분명한"
1535,jeopardize,"위태롭게 하다, 위험에 빠뜨리다"
1536,fossil,화석
1537,deprive,"빼앗다, 박탈하다"
1538,refugee,"난민, 망명자"
1539,cover up,"숨기다, 은폐하다"
1540,come out,"발간되다; 알려지다, 드러나다"
[ IC 어휘완성 프로그램 ],,[ DAY 78 ]
No,Word,Meaning
1541,abrupt,"돌연한, 갑작스러운; 퉁명스러운"
1542,penetrate,"뚫고 들어가다, 관통하다; (적진 등에) 침투하다"
1543,oral,"구두의, 구전의; 입의, 입 부분의"
1544,current,"현재의, 지금의; (물, 공기 등의) 흐름, 해류, 기류; 경향"
1545,behavior,"행동, 태도"
1546,debate,"토론하다; 곰곰이 생각하다; 토론, 논쟁"
1547,suspend,잠시 중단하다; 정직[정학]시키다; 매달다
1548,diverge,"갈라지다, 나뉘다"
1549,administer,"관리하다, 운영하다; 집행하다"
1550,archaeologist,고고학자
1551,activate,작동시키다; (화학 작용 등을) 활성화하다
1552,minister,"장관, 각료; 성직자, 목사"
1553,characterize,"특징이 되다, 특징짓다"
1554,trustworthy,"신뢰할 만한, 믿을 만한"
1555,metaphor,"은유, 비유"
1556,enact,"(법을) 제정하다; 상연하다, 연기하다"
1557,fuel,"연료; 연료를 공급하다; 부추기다, 부채질하다"
1558,evaporate,"증발하다, 증발시키다; 사라지다"
1559,blow up,"폭발하다, 터지다"
1560,check out,(호텔에서) 체크아웃하다; 검사하다
[ IC 어휘완성 프로그램 ],,[ DAY 79 ]
No,Word,Meaning
1561,grab,"움켜쥐다, 붙잡다; (기회를) 잡다"
1562,thrust,"밀다, 밀치다; 찌르다; (와락) 밀침; 추진력; 요점"
1563,prior,"(시간, 순서가) 전의, 사전의; (~보다) 우선하는"
1564,calculate,"계산하다, 산출하다; 추정하다"
1565,cheat,부정행위를 하다; 속이다; 사기(꾼)
1566,ignore,"무시하다; 못 본 체하다, 외면하다"
1567,perform,"공연하다; 수행하다, 실행하다; 작동하다"
1568,exclude,"제외하다, 배제하다; (참여, 출입 등을) 막다"
1569,introduce,"소개하다; 내놓다, 도입하다"
1570,spoil,"망치다, 못 쓰게 만들다; 상하다; 버릇없게 만들다"
1571,coexist,"동시에 존재하다, 공존하다"
1572,obstacle,"장애(물), 방해(물)"
1573,wreck,"망치다, 파탄 내다; (배를) 난파시키다; 사고; 난파(선)"
1574,tedious,"지루한, 지겨운"
1575,aesthetic,"심미적인, 미학적인, 미적인; 미학"
1576,freight,화물; 화물 운송; 화물을 보내다
1577,dissolve,"녹다, 녹이다; (조직 등을) 해산시키다, 분해하다"
1578,retrospect,"회상, 회고, 추억"
1579,put up with,"참다, 견디다"
1580,carry out,"실행하다, 이행하다"
[ IC 어휘완성 프로그램 ],,[ DAY 80 ]
No,Word,Meaning
1581,liberate,"해방시키다, 자유롭게 하다"
1582,acquire,"(기술, 지식 등을) 습득하다, 얻다; 획득[취득]하다"
1583,renovate,"(낡은 건물, 가구 등을) 개조하다, 보수하다"
1584,distinguish,"구별하다, 식별하다, 분간하다"
1585,unify,"통일하다, 단일화하다"
1586,favorable,호의적인; 유리한
1587,arouse,불러일으키다; 깨우다
1588,consult,"상담하다; 상의하다, 협의하다"
1589,steer,"조종하다, 몰다; 나아가게 하다; 이끌다"
1590,advent,"도래, 출현"
1591,profession,"직업, 전문직; (특정 직종) 종사자들"
1592,phenomenon,현상; 경이로운 것
1593,unimpeded,"방해받지 않는, 가로막는 것이 없는"
1594,independent,독립한; 자립심이 강한
1595,naive,"순진한, 순진무구한"
1596,peril,위험
1597,creak,"삑삑 소리가 나다, 삐걱거리다; 삐걱거리는 소리"
1598,scheme,"계획, 제도; 음모; 체계, 구성; 계략을 꾸미다"
1599,pull up,"서다, 멈추다"
1600,break out,"일어나다, 발생하다"
[ IC 어휘완성 프로그램 ],,[ DAY 81 ]
No,Word,Meaning
1601,restrict,"제한하다, 한정하다"
1602,resist,"반대하다, 저항하다; 잘 견디다"
1603,produce,"제조하다, 생산하다; 초래하다; (열매 등을) 맺다, (새끼를) 낳다; 농산물, 생산물"
1604,investigate,"연구하다, 조사하다; 수사하다"
1605,abroad,"해외에, 해외로"
1606,delete,"삭제하다, 지우다"
1607,crisis,"위기, 최악의 고비"
1608,absurd,"터무니없는, 황당한; 부조리"
1609,tolerate,"용인하다, 참다, 견디다"
1610,biological,"생물학의, 생물학적인; 생물체의"
1611,underlie,"~의 기초가 되다, ~의 근저에 있다, 근거가 되다"
1612,proficient,"능숙한, 숙달된"
1613,incentive,"장려(책), 보상물; 자극, 동기"
1614,descendant,"자손, 후예; 유래한 것, 파생물"
1615,counteract,"(악영향에) 대항하다, 상쇄하다, (효력을) 중화하다"
1616,manuscript,원고; 필사본
1617,overestimate,너무 많이 잡다; 과대평가하다; 많이 잡음; 과대평가
1618,stroke,"뇌졸중; (반복 운동의) 한 동작; 치기, 때리기; 쓰다듬다"
1619,break up,갈라서다; 박살을 내다
1620,drop by,(잠시) 들르다
[ IC 어휘완성 프로그램 ],,[ DAY 82 ]
No,Word,Meaning
1621,sole,"단 하나의, 유일한; 독점적인"
1622,surrender,"항복하다, 굴복하다; 넘겨주다; 항복, 굴복; 양도"
1623,subtract,빼다
1624,range,"(범위가 ~에) 이르다; 범위, 폭; 다양성; 산맥"
1625,aboard,"(배, 기차, 비행기 등에) 탑승한, 승선한"
1626,sum,"액수; 총계, 합계; 개요; 요약하다"
1627,deceive,"속이다, 기만하다"
1628,absorb,흡수하다; (정보를) 받아들이다
1629,virtual,"사실상의, 실제의; (컴퓨터를 이용한) 가상의"
1630,gene,"유전자, 유전 인자"
1631,undermine,"쇠퇴시키다, 약화시키다; 기반을 약화하다"
1632,tissue,(세포) 조직; 화장지; 얇은 종이
1633,jury,배심원단; 심사위원
1634,ancestor,"조상, 선조; 시조; (사물의) 원형, 전신"
1635,diplomatic,"외교의, 외교상의; 교섭에 능한"
1636,predator,"포식자, 포식 동물; 약탈자"
1637,underestimate,너무 적게 잡다; 과소평가하다; 적게 잡음; 과소평가
1638,complicated,"복잡한, 복잡하게 얽힌"
1639,live up to,어울리는 생활을 하다; (기대 등에) 부응하다
1640,stop by,(잠시) 들르다
[ IC 어휘완성 프로그램 ],,[ DAY 83 ]
No,Word,Meaning
1641,bury,"묻다, 매장하다"
1642,assent,"승인, 찬성; 동의하다, 찬성하다"
1643,conflict,"대립하다, 충돌하다; 갈등, 충돌; 싸움, 전투"
1644,nomadic,유목의; 방랑의
1645,social,"사회의, 사회적인; 사교의, 사교와 관련된"
1646,incident,"일어난 일, 사건"
1647,approach,"접근하다; (요청하기 위해) 접촉하다; 접근법; 접근, 접촉"
1648,neural,신경(계)의
1649,pregnant,임신한
1650,convince,"납득시키다, 확신시키다; 설득하다"
1651,successive,"연속적인, 연이은, (순서가) 다음의"
1652,regime,"정권; 제도, 체제"
1653,subconscious,잠재의식의; 잠재의식
1654,introvert,내성[내향]적인 사람
1655,coincidence,우연의 일치; 동시 발생; (생각 등의) 일치
1656,sibling,형제자매
1657,thrill,"전율, 떨림; 열광시키다, 전율케 하다"
1658,deficit,"부족(액), 결손; 적자"
1659,keep up with,뒤떨어지지 않다
1660,get by,그럭저럭 살아[해]나가다
[ IC 어휘완성 프로그램 ],,[ DAY 84 ]
No,Word,Meaning
1661,eventually,"결국, 마침내"
1662,ascent,"오르기, 등반; 오르막(길); 상승, 향상"
1663,aim,"목표로 삼다, 지향하다; 겨누다; 목표, 목적; 겨냥"
1664,accustomed,익숙한; 평소의
1665,sociable,"사교적인, 사교에 능한"
1666,deliver,배달하다; (연설 등을) 하다; 이행하다; 분만시키다
1667,tuck,"밀어 넣다, 집어넣다; 끼워 넣다"
1668,neutral,"중립적인, 중립의; 중립"
1669,facilitate,"촉진하다, 용이하게[가능하게] 하다"
1670,access,"접근(권), 접속; 출입; (컴퓨터) 액세스; 접근하다"
1671,successful,"성공한, 성공적인"
1672,supplement,"보충(물), 보완; 추가 요금; 보충하다"
1673,obtain,"얻다, 입수하다; (규칙, 제도가) 행해지다, 통용되다"
1674,extrovert,외향적인 사람
1675,sob,"흐느껴 울다; 흐느끼며 말하다; 흐느낌, 흐느껴 울기"
1676,territory,영토; 땅; 영역
1677,thrive,"잘 자라다, 번창[번영]하다"
1678,empower,"~에게 권한을 주다, 힘을 갖게 하다"
1679,end up,결국 ~하게 되다
1680,pass by,"~을 그냥 지나치다, 모른 체하고 지나가다"
[ IC 어휘완성 프로그램 ],,[ DAY 85 ]
No,Word,Meaning
1681,alleviate,완화하다
1682,performance,"수행, 이행; 성과, 실적; 공연, 연주"
1683,ranch,대목장
1684,community,"지역 사회, 지역 주민; (공통 관심사 등을 공유하는) 공동체"
1685,studious,"공부를 열심히 하는, 학구적인"
1686,oblivious,의식하지 못하는
1687,foremost,"가장 중요한, 으뜸가는; 맨 앞의, 선두의"
1688,internal,내부의; 국내의; 체내의; 내면의
1689,parental,부모(로서)의
1690,errand,"심부름, 심부름 가기"
1691,professor,교수
1692,detract,"(가치, 중요성 등이) 떨어지다, 떨어뜨리다"
1693,negotiate,"협상하다, 교섭하다; (장애물 등을) 넘다, 극복하다"
1694,intermingle,"섞이다, 섞다"
1695,ingenuity,"창의력, 독창성, 재간"
1696,inflow,유입
1697,transit,"운반, 운송; 대중교통, 교통 체계"
1698,drought,가뭄
1699,hold up,"지연시키다; 정지하다, 서다"
1700,stand by,대기[준비]하다; 곁에 있다
[ IC 어휘완성 프로그램 ],,[ DAY 86 ]
No,Word,Meaning
1701,discern,"알아차리다, 파악하다; 식별하다, 분간하다"
1702,abound,"풍부하다, 많이 있다"
1703,charity,"자선 단체; 구호품; 자선(행위), 자비심"
1704,prone,"(안 좋은 일을) 당하기 쉬운, ~의 경향이 있는; 엎드린"
1705,recommend,"권하다, 권고하다; 추천하다"
1706,cognitive,"인식의, 인지적인, 인지에 관한"
1707,rush,"서두르다, 재촉하다; 돌진하다; 빠른 움직임; 돌진, 쇄도"
1708,stubborn,"완고한, 고집스러운; 없애기[다루기] 힘든, 고질적인"
1709,propose,"(계획, 생각을) 제안하다, 제시하다; 작정하다; 청혼하다"
1710,apparent,"분명한, 명백한; 외관상의, 겉보기의"
1711,abide,"견디다, 참다; (규칙, 약속 등을) 지키다, 준수하다"
1712,discord,"불일치, 불화; 불협화음"
1713,desire,"바람, 욕구, 열망; 바라다, 원하다"
1714,ripe,"(과일 등이) 잘 익은, 숙성된; ~하기에 시기가 적합한"
1715,hence,"이런 이유로; 지금부터, 향후"
1716,impress,"깊은 인상을 주다, 감명을 주다"
1717,bustle,"바삐 움직이다, 서두르다; 북적거리다; 부산함, 북적거림"
1718,fatigue,"(심신의) 피로, 피곤; ~을 피곤하게 하다"
1719,come up to,~에 도달하다
1720,come by,"~에 들르다; ~을 얻다, 입수하다"
[ IC 어휘완성 프로그램 ],,[ DAY 87 ]
No,Word,Meaning
1721,yearn,"갈망하다, 동경하다"
1722,generic,"일반적인, 포괄적인"
1723,claim,"주장하다; 요구하다, 청구하다; 주장; 요구, 청구"
1724,digest,"소화하다, 소화되다; 이해하다"
1725,cite,"인용하다; (이유, 예를) 들다"
1726,boost,"신장시키다, 북돋우다; 격려; 증가"
1727,found,"세우다, 설립하다; ~에 기반을 두다"
1728,support,지지하다; 지원[후원]하다; 지탱하다; 부양하다; 지지; 지원; 지탱함
1729,projection,"(비용, 규모의) 예상, 예측, 추정; 투영, 투사"
1730,thrifty,"절약하는, 검약하는"
1731,declare,"선언하다, 발표하다; 분명히 말하다; (세관 등에) 신고하다"
1732,commonality,"공통점, 공유"
1733,propel,"나아가게 하다, 추진하다; (특정 방향, 상황으로) 몰고 가다"
1734,endorse,"(공개적으로) 지지하다; (상품 등을) 보증하다, 홍보하다"
1735,mighty,"강력한, 힘센; 대단히, 굉장히"
1736,arctic,"북극 (지방); 북극의, 북극 지방의; 몹시 추운"
1737,elaborate,"정교한, 복잡한; 정성을 들인; 자세히 설명하다"
1738,hatred,"혐오, 증오"
1739,turn up,(모습이) 나타나다; 도착하다
1740,talk A into B,A를 설득하여 B를 시키다
[ IC 어휘완성 프로그램 ],,[ DAY 88 ]
No,Word,Meaning
1741,purpose,"목적, 의도"
1742,approximately,"거의, 대략"
1743,trivial,"하찮은, 사소한, 시시한"
1744,institute,"기관, 협회, (전문)학교; 도입하다"
1745,informal,"비공식적인; 격식을 차리지 않는, 편안한"
1746,deficiency,"결핍, 부족; 결함"
1747,rural,"시골의, 지방의, 전원의"
1748,desperate,"자포자기한, 절박한; 절망적인; 필사적인; 간절히 원하는"
1749,outline,"개요; 윤곽, 외형; 개요를 서술하다; 윤곽을 나타내다"
1750,strive,"노력하다, 애쓰다, 분투하다"
1751,convey,"(생각, 감정 등을) 전달하다; 실어 나르다, 운반하다"
1752,pastoral,"전원(생활)의, 시골의; 목회자의"
1753,refine,"개선하다, 개량하다; 정제하다, 제련하다"
1754,paddle,노를 젓다; 물장구치다; (보트의) 노; 첨벙거리기
1755,render,"(어떤 상태가 되게) 하다, 만들다; 주다, 제공하다; 표현하다"
1756,frost,"서리; 혹한, 추운 날씨; 성에가 끼다"
1757,subordinate,"부하, 하급자; (지위가) 하위의; 부수적인; 경시하다"
1758,limb,(하나의) 팔다리; (큰) 나뭇가지
1759,come up with,"~이 생각나다, 창안하다"
1760,run into,우연히 만나다
[ IC 어휘완성 프로그램 ],,[ DAY 89 ]
No,Word,Meaning
1761,revenge,복수; 복수하다
1762,context,"(어떤 일의) 전후 상황, 맥락; (글의) 맥락, 문맥"
1763,slant,"경사; (마음의) 경향, 편향; 기울어지다, 기울게 하다; (정보를) 편향되게 제시하다"
1764,nourish,"영양분을 공급하다, 육성하다; (감정, 생각 등을) 키우다"
1765,necessary,"필요한, 필수적인; 불가피한, 피할 수 없는"
1766,melt,"녹다, 녹이다; 서서히 사라지다; (감정이) 누그러지다"
1767,renowned,"유명한, 명성 있는"
1768,overtake,"앞지르다, 능가하다, 추월하다"
1769,demoralize,"사기를 꺾다, 의기소침하게 하다"
1770,install,"설치하다, 장착하다; 임명하다"
1771,excel,"뛰어나다, 탁월하다"
1772,infection,"(병의) 전염, 감염; 전염병"
1773,lament,"애통해하다, 통탄하다, 한탄하다; 애도, 한탄"
1774,priest,"신부, 목사; 성직자"
1775,solitary,"외딴, 고독한; 혼자의, 혼자서 하는; 혼자 있기를 좋아하는"
1776,abolish,"(법률, 제도, 조직 등을) 폐지하다"
1777,flatter,"아첨하다, 알랑거리다; 돋보이게 하다"
1778,rigorous,"철저한, 엄격한; 엄한, 혹독한"
1779,catch up with,따라잡다; 만회하다
1780,look into,~을 조사하다
[ IC 어휘완성 프로그램 ],,[ DAY 90 ]
No,Word,Meaning
1781,vast,"광대한, 막대한"
1782,environment,(주변) 환경; 자연환경
1783,measure,"측정하다, 재다; 평가하다; 단위, 척도; 조치"
1784,president,"대통령; 회장, 사장, 의장"
1785,potential,"잠재적인, 가능성이 있는; 가능성, 잠재력"
1786,vanish,사라지다
1787,ban,금지하다; 금지
1788,prestigious,"일류의, 명망 있는"
1789,skim,(액체 위에 뜬 것을) 걷어내다; 훑어보다
1790,vacuum,"진공; 공백, 고립상태; (진공청소기로) 청소하다"
1791,primary,"주된, 주요한; 초등 교육의; 초기의"
1792,adequate,"충분한, 적당한, 적절한"
1793,exquisite,"매우 아름다운; 정교한, 섬세한; (느낌이) 격렬한"
1794,recreate,"되살리다, 재현하다"
1795,deplete,"고갈시키다, 격감시키다"
1796,candidate,"(선거) 후보자, 출마자; 지원자"
1797,mischievous,"짓궂은, 말썽꾸러기의; 악의 있는"
1798,metropolis,"대도시, 주요 도시"
1799,be up to,~에게 달렸다
1800,break into,~에 침입하다
[ IC 어휘완성 프로그램 ],,[ DAY 91 ]
No,Word,Meaning
1801,evidence,"증거, 근거"
1802,fund,"기금, 자금; 자금을 대다"
1803,personnel,(조직의) 인원; (회사의) 인사과
1804,remain,"여전히 ~이다, ~한 채로 남아 있다; 남다, 머무르다; 남은 것, 나머지; 유물; (사람의) 유해"
1805,refund,환불(액); 환불하다
1806,initial,"처음의, 초기의; 이름의 첫 글자, 이니셜"
1807,violent,"폭력적인, 난폭한; 격렬한, 맹렬한"
1808,recess,(법정 등의) 휴회; 휴식; 휴회하다
1809,inspire,"고무하다, 격려하다; 영감을 주다, (감정, 사상을) 불어넣다"
1810,outgoing,"외향적인, 사교적인; 떠나가는"
1811,spill,"엎지르다, 흘리다; 유출; 흘린 액체"
1812,intellectual,"지적인, 지성의; 이지적인; 지식인"
1813,oblige,"의무를 지우다, 강요하다; 요청을 들어주다"
1814,slavery,노예제도; 노예 (신분)
1815,inheritance,"상속 재산, 유산; 유전적 성질"
1816,contemporary,"현대의, 당대의; 동시대의; 동시대인, 동년배"
1817,illusion,"오해, 착각; 환상, 환각"
1818,optional,"선택적인, 임의의"
1819,hang up,"~을 걸다, 매달다; 전화를 끊다"
1820,be into,"~에 열중하다, ~에 푹 빠져 있다"
[ IC 어휘완성 프로그램 ],,[ DAY 92 ]
No,Word,Meaning
1821,graduate,졸업하다; (대학) 졸업생
1822,launch,"(상품을) 출시하다; 착수[시작]하다; 발사하다; 출시, 시작; 발사"
1823,personal,"(특정) 개인에 관한, 개인적인; 사적인"
1824,separate,"별개의, 분리된; 분리하다, 분리되다, 갈라놓다"
1825,dissent,"반대, 반대 의견; 반대하다"
1826,intimate,"친밀한, 친숙한; 정통한; 사적인"
1827,extreme,"극도의, 극심한; 극단적인; 맨 끝의; 극단(적인 상황)"
1828,shallow,"얕은; 얄팍한, 피상적인"
1829,expire,"(기간이) 만료되다, 끝나다; 죽다"
1830,portion,"부분, 일부; (음식의) 1인분; 몫; 분배하다"
1831,condemn,비난하다; 선고를 내리다; (좋지 않은 상황에) 처하게 하다
1832,intelligent,"똑똑한, 총명한; 지능이 있는; (기계 등이) 지능적인"
1833,educational,"교육의, 교육적인"
1834,superb,"최고의, 대단히 훌륭한"
1835,inherent,"내재하는, 고유의"
1836,deterrent,"제지하는 것, 억제책; 제지하는"
1837,perish,"죽다; 사라지다, 소멸되다"
1838,optical,시각적인; 시력을 보완하는; 광학의
1839,throw up,토하다
1840,burst into,갑자기 ~하기 시작하다
[ IC 어휘완성 프로그램 ],,[ DAY 93 ]
No,Word,Meaning
1841,likewise,마찬가지로
1842,exhibit,"전시하다; (감정, 특질 등을) 드러내다; 전시품; 전시회"
1843,inflate,"(공기나 가스로) 부풀리다, 부풀다; 과장하다; (가격을) 올리다"
1844,strict,"엄격한, 엄한; 엄밀한"
1845,tend,"~하는 경향이 있다, ~하기 쉽다"
1846,disinterested,"사심이 없는, 객관적인"
1847,guilty,죄책감이 드는; 유죄의 
1848,masterpiece,"걸작, 명작 "
1849,consume,"소비하다, 다 써버리다; 먹다, 마시다"
1850,elastic,"고무로 된; 신축성이 있는, 탄력 있는; 신축적인 고무줄"
1851,awkward,"난처한, 곤란한; 어색한; 서투른"
1852,literature,문학; 문헌
1853,terrify,"무섭게 하다, 겁나게 하다"
1854,intervene,"개입하다, 중재하다; (말하는 도중에) 끼어들다"
1855,consistency,"일관성, 한결같음; (액체의) 농도"
1856,dietary,"음식물과 관련된, 식이의"
1857,cherish,소중히 여기다; (마음속에) 간직하다
1858,involve,"수반하다, 포함하다; 관련시키다; 참여시키다"
1859,bring up,"~을 기르다, 양육하다; 제기하다"
1860,bump into,~와 부딪치다; ~와 우연히 만나다
[ IC 어휘완성 프로그램 ],,[ DAY 94 ]
No,Word,Meaning
1861,prove,증명하다; 판명되다
1862,flow,"흐름; 흐르다, 흘러가다, 흘러들다"
1863,deflate,"공기를 빼다; (기운 등을) 꺾다, 위축시키다; (경제를) 수축시키다"
1864,timid,"소심한, 용기가 없는, 수줍어하는"
